study,subject,session,phase,condition,file,relative_path,file_name,sfreq_hz,duration_sec,channel_count,eeg_channel_count,aux_channel_count,grid_rows,grid_cols,grid_cell_count,missing_grid_cells,event_count,target_flash_count,non_target_flash_count,target_fraction,unique_stimulus_codes,min_stimulus_code,max_stimulus_code,inferred_character_count,is_adaptive_condition,missing_event_channels
StudyD,D_07,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test03.edf,D_07_SE001_DynBigram_Test03.edf,256.0,89.25,114,32,82,9,8,72,0,482,58,424,0.12033195020746888,17,1,17,1,True,
StudyD,D_07,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test04.edf,D_07_SE001_DynBigram_Test04.edf,256.0,96.875,114,32,82,9,8,72,0,543,64,479,0.11786372007366483,17,1,17,1,True,
StudyD,D_07,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test05.edf,D_07_SE001_DynBigram_Test05.edf,256.0,90.75,114,32,82,9,8,72,0,494,62,432,0.12550607287449392,17,1,17,1,True,
StudyD,D_07,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test06.edf,D_07_SE001_DynBigram_Test06.edf,256.0,83.625,114,32,82,9,8,72,0,437,52,385,0.11899313501144165,17,1,17,1,True,
StudyD,D_07,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test07.edf,bigP3BCI-data/StudyD/D_07/SE001/Test/DynBigram/D_07_SE001_DynBigram_Test07.edf,D_07_SE001_DynBigram_Test07.edf,256.0,99.25,114,32,82,9,8,72,0,562,66,496,0.11743772241992882,17,1,17,1,True,
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train02.edf,D_07_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train03.edf,D_07_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train04.edf,D_07_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train05.edf,D_07_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train06.edf,D_07_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_07,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,bigP3BCI-data/StudyD/D_07/SE001/Train/RC/D_07_SE001_RC_Train07.edf,D_07_SE001_RC_Train07.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test02.edf,D_08_SE001_Dyn_Test02.edf,256.0,68.25,114,32,82,9,8,72,0,314,40,274,0.12738853503184713,17,1,17,1,True,
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test03.edf,D_08_SE001_Dyn_Test03.edf,256.0,63.625,114,32,82,9,8,72,0,277,33,244,0.11913357400722022,17,1,17,1,True,
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test04.edf,D_08_SE001_Dyn_Test04.edf,256.0,69.25,114,32,82,9,8,72,0,322,41,281,0.12732919254658384,17,1,17,1,True,
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test05.edf,D_08_SE001_Dyn_Test05.edf,256.0,94.5,114,32,82,9,8,72,0,524,62,462,0.1183206106870229,17,1,17,1,True,
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test06.edf,D_08_SE001_Dyn_Test06.edf,256.0,87.0,114,32,82,9,8,72,0,464,52,412,0.11206896551724138,17,1,17,1,True,
StudyD,D_08,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test07.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/Dyn/D_08_SE001_Dyn_Test07.edf,D_08_SE001_Dyn_Test07.edf,256.0,93.0,114,32,82,9,8,72,0,512,60,452,0.1171875,17,1,17,1,True,
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test01.edf,D_08_SE001_DynBigram_Test01.edf,256.0,60.25,114,32,82,9,8,72,0,250,31,219,0.124,17,1,17,1,True,
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test02.edf,D_08_SE001_DynBigram_Test02.edf,256.0,58.5,114,32,82,9,8,72,0,236,28,208,0.11864406779661017,17,1,17,1,True,
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test03.edf,D_08_SE001_DynBigram_Test03.edf,256.0,84.125,114,32,82,9,8,72,0,441,51,390,0.11564625850340136,17,1,17,1,True,
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test04.edf,D_08_SE001_DynBigram_Test04.edf,256.0,76.25,114,32,82,9,8,72,0,378,42,336,0.1111111111111111,17,1,17,1,True,
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test05.edf,D_08_SE001_DynBigram_Test05.edf,256.0,81.5,114,32,82,9,8,72,0,420,53,367,0.1261904761904762,17,1,17,1,True,
StudyD,D_08,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_08/SE001/Test/DynBigram/D_08_SE001_DynBigram_Test06.edf,D_08_SE001_DynBigram_Test06.edf,256.0,54.5,114,32,82,9,8,72,0,204,23,181,0.11274509803921569,17,1,17,1,True,
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train01.edf,D_08_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train02.edf,D_08_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train03.edf,D_08_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train04.edf,D_08_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train05.edf,D_08_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_08,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_08/SE001/Train/RC/D_08_SE001_RC_Train06.edf,D_08_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test01.edf,D_09_SE001_Dyn_Test01.edf,256.0,51.375,114,32,82,9,8,72,0,179,20,159,0.11173184357541899,17,1,17,1,True,
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test02.edf,D_09_SE001_Dyn_Test02.edf,256.0,68.5,114,32,82,9,8,72,0,316,39,277,0.12341772151898735,17,1,17,1,True,
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test03.edf,D_09_SE001_Dyn_Test03.edf,256.0,65.75,114,32,82,9,8,72,0,294,33,261,0.11224489795918367,17,1,17,1,True,
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test04.edf,D_09_SE001_Dyn_Test04.edf,256.0,52.125,114,32,82,9,8,72,0,185,21,164,0.11351351351351352,17,1,17,1,True,
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test05.edf,D_09_SE001_Dyn_Test05.edf,256.0,63.5,114,32,82,9,8,72,0,276,32,244,0.11594202898550725,17,1,17,1,True,
StudyD,D_09,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/Dyn/D_09_SE001_Dyn_Test06.edf,D_09_SE001_Dyn_Test06.edf,256.0,57.125,114,32,82,9,8,72,0,225,27,198,0.12,17,1,17,1,True,
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test01.edf,D_09_SE001_DynBigram_Test01.edf,256.0,57.625,114,32,82,9,8,72,0,229,28,201,0.1222707423580786,17,1,17,1,True,
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test02.edf,D_09_SE001_DynBigram_Test02.edf,256.0,56.0,114,32,82,9,8,72,0,216,24,192,0.1111111111111111,17,1,17,1,True,
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test03.edf,D_09_SE001_DynBigram_Test03.edf,256.0,61.375,114,32,82,9,8,72,0,259,30,229,0.11583011583011583,17,1,17,1,True,
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test04.edf,D_09_SE001_DynBigram_Test04.edf,256.0,57.0,114,32,82,9,8,72,0,224,28,196,0.125,17,1,17,1,True,
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test05.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test05.edf,D_09_SE001_DynBigram_Test05.edf,256.0,55.25,114,32,82,9,8,72,0,210,24,186,0.11428571428571428,17,1,17,1,True,
StudyD,D_09,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test06.edf,bigP3BCI-data/StudyD/D_09/SE001/Test/DynBigram/D_09_SE001_DynBigram_Test06.edf,D_09_SE001_DynBigram_Test06.edf,256.0,65.125,114,32,82,9,8,72,0,289,36,253,0.1245674740484429,17,1,17,1,True,
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train01.edf,D_09_SE001_RC_Train01.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train02.edf,D_09_SE001_RC_Train02.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train03.edf,bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train03.edf,D_09_SE001_RC_Train03.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train04.edf,bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train04.edf,D_09_SE001_RC_Train04.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train05.edf,bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train05.edf,D_09_SE001_RC_Train05.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_09,SE001,Train,RC,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train06.edf,bigP3BCI-data/StudyD/D_09/SE001/Train/RC/D_09_SE001_RC_Train06.edf,D_09_SE001_RC_Train06.edf,256.0,156.5,114,32,82,9,8,72,0,1020,120,900,0.11764705882352941,17,1,17,6,False,
StudyD,D_10,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test01.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test01.edf,D_10_SE001_Dyn_Test01.edf,256.0,61.625,114,32,82,9,8,72,0,261,31,230,0.11877394636015326,17,1,17,1,True,
StudyD,D_10,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test02.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test02.edf,D_10_SE001_Dyn_Test02.edf,256.0,52.5,114,32,82,9,8,72,0,188,22,166,0.11702127659574468,17,1,17,1,True,
StudyD,D_10,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test03.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test03.edf,D_10_SE001_Dyn_Test03.edf,256.0,55.125,114,32,82,9,8,72,0,209,24,185,0.11483253588516747,17,1,17,1,True,
StudyD,D_10,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test04.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test04.edf,D_10_SE001_Dyn_Test04.edf,256.0,58.5,114,32,82,9,8,72,0,236,27,209,0.11440677966101695,17,1,17,1,True,
StudyD,D_10,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test05.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test05.edf,D_10_SE001_Dyn_Test05.edf,256.0,54.75,114,32,82,9,8,72,0,206,24,182,0.11650485436893204,17,1,17,1,True,
StudyD,D_10,SE001,Test,Dyn,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test06.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/Dyn/D_10_SE001_Dyn_Test06.edf,D_10_SE001_Dyn_Test06.edf,256.0,60.375,114,32,82,9,8,72,0,251,31,220,0.12350597609561753,17,1,17,1,True,
StudyD,D_10,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test01.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test01.edf,D_10_SE001_DynBigram_Test01.edf,256.0,46.75,114,32,82,9,8,72,0,142,18,124,0.1267605633802817,17,1,17,1,True,
StudyD,D_10,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test02.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test02.edf,D_10_SE001_DynBigram_Test02.edf,256.0,53.0,114,32,82,9,8,72,0,192,26,166,0.13541666666666666,17,1,17,1,True,
StudyD,D_10,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test03.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test03.edf,D_10_SE001_DynBigram_Test03.edf,256.0,52.0,114,32,82,9,8,72,0,184,22,162,0.11956521739130435,17,1,17,1,True,
StudyD,D_10,SE001,Test,DynBigram,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test04.edf,bigP3BCI-data/StudyD/D_10/SE001/Test/DynBigram/D_10_SE001_DynBigram_Test04.edf,D_10_SE001_DynBigram_Test04.edf,256.0,53.375,114,32,82,9,8,72,0,195,22,173,0.11282051282051282,17,1,17,1,True,
