study,subject,session,phase,condition,file,file_name,stimulus_code,count,fraction
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,524,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,525,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,526,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,527,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,528,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,529,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,530,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,531,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,532,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,533,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,534,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,535,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,536,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,537,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,538,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,539,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,540,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,541,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,542,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,543,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,544,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,545,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,546,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,547,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,548,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,549,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,550,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,551,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,552,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,553,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,554,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,555,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,556,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,557,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,558,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,559,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,560,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,561,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,562,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,563,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,564,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,565,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,566,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,567,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,568,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,569,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,570,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,571,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,572,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,573,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,574,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,575,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,576,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,577,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,578,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,579,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,580,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,581,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,582,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,583,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,584,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,585,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,586,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,587,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,588,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,589,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,590,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,591,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,592,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,593,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,594,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,595,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,596,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,597,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,598,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,599,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,600,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,601,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,602,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,603,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,604,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,605,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,606,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,607,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,608,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,609,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,610,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,611,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,612,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,613,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,614,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,615,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,616,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,617,1,0.001388888888888889
StudyE,E_05,SE001,Train,CB,/Users/shivank/Projects/P300_EEG_Speller/p300-llm-speller/data/raw/bigP3BCI_dataset/bigP3BCI-data/StudyE/E_05/SE001/Train/CB/E_05_SE001_CB_Train05.edf,E_05_SE001_CB_Train05.edf,618,1,0.001388888888888889
